YEAR,QUARTER,MONTH,ITEM_SECTION_CODE,SECTION_DESC,WEIGHT_IMPORT,VALUE_IMPORT,WEIGHT_EXPORT,VALUE_EXPORT,WEIGHT_REXPORT,VALUE_REXPORT
2015,1,2,02,VEGETABLE PRODUCTS,823627195.4,2207223411,17936888.87,114402134.2,106274934.4,560934307.6
2015,1,2,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",33350209.54,129262927.6,19583405.16,85028995.6,2444223.8,11429521.07
2015,1,2,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",680088275.4,2686419052,246930629.8,1144853363,51970885.48,1183966024
2015,1,2,05,MINERAL PRODUCTS,1897787087,2127406698,5618805350,713349793,384929681.9,813195750.2
2015,1,2,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,622859916.7,4467299029,93107469.32,579475268.3,48604175.57,1328384549
2015,1,2,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",243900108.4,2897243664,195763729.1,976858668.4,59971938.62,663580821.3
2015,1,2,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,9482290.58,432446326.4,229209.62,3599912.58,3111219.41,95548818.05
2015,1,2,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",182103862,377517399,1774898.9,13137445.66,28806689.58,84715291.78
2015,1,2,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",140519213,647041151.1,64036392.93,392465798.7,13490146.73,122085002.4
2015,1,2,11,TEXTILES AND TEXTILE ARTICLES,146166761.1,3069362269,16641073.22,211639647,68710636.04,1221371837
2015,1,2,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",20317343.44,820514421.6,161559.57,5220887.46,7021134.39,239670058
2015,1,2,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",278910659.5,664976164.2,715567736,225649525.9,42762710.13,190502637.5
2015,1,2,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1275668.944,15774411129,99372.31,5754547497,221241.304,8001528710
2015,1,2,15,BASE METALS AND ARTICLES OF BASE METAL,1123190239,5234545101,479554576.8,2757497139,187420314.8,1019347603
2015,1,2,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",387215910.8,22737877426,40858149.46,1894640350,144427804,14330101648
2015,1,2,17,VEHICLES OF TRANSPORT,246809252.5,7894833852,12061340.28,312442421.3,173083762,5368824102
2015,1,2,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6271907.17,1854447750,197816.3257,18421966.92,4472142.18,920228185.1
2015,1,2,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,44192.8,1538914.48,13200,1328400,16070.06,1966675.88
2015,1,2,20,MISCELLANEOUS MANUFACTURED ARTICLES,77840153.96,1335185224,5868698.49,72239951.61,21678994.89,414345752.1
2015,1,2,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",372491.91,58545318.09,857153,19454710.98,1074507.42,44809329.47
2015,1,3,01,LIVE ANIMALS AND THEIR PRODUCTS,151748115.8,1458622875,19481729.46,205183591.7,10510809.33,117748498.2
2015,1,3,02,VEGETABLE PRODUCTS,878745574.3,2470026327,25222239.77,168845460.2,117475653.7,540679417.6
2015,1,3,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",74918045.56,253106080.7,22373869.54,97105335.32,2513251.43,12661095.29
2015,1,3,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",292877144.4,2216561308,205897733.9,1175624206,59590999.16,909661638.7
2015,1,3,05,MINERAL PRODUCTS,3077718413,3695675677,6519869629,844764148,177987990.9,377780663.3
2015,1,3,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,995516994.3,5633435508,100589602.5,566152462.3,56884260.22,1572339184
2015,1,3,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",287295502.1,2269833685,220892963.4,1080175326,70785774.37,748221856.3
2015,1,3,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7756113.432,458610142.4,371584.74,5794825.46,3105742.72,133221160.5
2015,1,3,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",220207415.8,446992229.2,1829477.05,8718393.23,26879507.73,128993795
2015,1,3,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",137921694.4,606301177.7,68325633.9,317373772.9,11237315.93,88464534.74
2015,1,3,11,TEXTILES AND TEXTILE ARTICLES,136639743.3,3181847422,16684572.55,218521340.2,78721537.51,1289897022
2015,1,3,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",17613750.27,799750231.3,261650.87,8701168.22,7916012.46,304158292.2
2015,1,3,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",343011882.7,724221196.4,807924294.4,257245160.6,53225545.77,255302690.2
2015,1,3,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",859121.967,19512477960,337571.2911,7564298727,215274.26,8657545183
2015,1,3,15,BASE METALS AND ARTICLES OF BASE METAL,1139559677,6111042438,584862542.1,3180087567,175166300.6,1092770779
2015,1,3,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",337411357.1,25791112742,30897086.43,1768725497,172044484,15448989990
2015,1,3,17,VEHICLES OF TRANSPORT,266791456.4,9554877021,22321060.51,289680575.5,167927575.2,5233200308
2015,1,3,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",7073368.3,1790958705,335232.64,30388914.81,6183063.21,1367505337
2015,1,3,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,117025.18,9812804.67,3904.54,14554753.8,11920.95,687424.53
2015,1,3,20,MISCELLANEOUS MANUFACTURED ARTICLES,71044621.28,1396236353,8123982.11,106324421.6,21548404.5,443491257.5
2015,1,3,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",405055.42,84440977.57,1201898,31346993.1,1531612,58187125.24
2015,2,4,01,LIVE ANIMALS AND THEIR PRODUCTS,141096381.4,1345146140,22493280.43,248139301.4,10987955.75,167714328.2
2015,2,4,02,VEGETABLE PRODUCTS,718490200.5,2353099862,33133891.44,168872399.7,93755298.11,517405458.7
2015,2,4,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",32635720.35,142685988.6,24986530.04,99897241.29,2514030.21,13509560.8
2015,2,4,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",337491791.6,2339516106,259987773.7,1248395450,54163850.29,1002926058
2015,2,4,05,MINERAL PRODUCTS,1988709258,1873285949,6401701695,767087769.3,414791961.4,886651714.1
2015,2,4,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,851168317,5109728609,99679312.9,489494160.2,62388015.83,1395446895
2015,2,4,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",274846668.4,2264738544,236233187.9,1127154953,77634467.44,760123505.5
2015,2,4,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7473538.64,397043875.5,366697.45,3543921.67,2395161.48,115266770.5
2015,2,4,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",257819735.2,410810359.8,3445681.99,10044642.41,33674659.33,113092403.9
2015,2,4,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",145154316.5,659288679.5,70440348.55,255558786.4,11742428.34,96063400.29
2015,2,4,11,TEXTILES AND TEXTILE ARTICLES,128963764.2,2738927306,16726909.78,238470239.2,67218593.8,1146685281
2015,2,4,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",16591423.72,684027152.1,212870.89,4588215.31,6572349.44,254158366.6
2015,2,4,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",319972284.5,693095035.3,881440477.9,290121919,42320497.96,207524952.4
2015,2,4,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",750310.944,16091325252,113717.97,6447838374,234760.14,8107552818
2015,2,4,15,BASE METALS AND ARTICLES OF BASE METAL,1228713641,5618273199,557961878.1,2972705732,172335458.8,1186749611
2015,2,4,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",320900401.8,21716991429,54640564.6,2242027143,166922385.4,14140937933
2015,2,4,17,VEHICLES OF TRANSPORT,281175334.8,11144998430,17787010.65,287550214.3,141617901.3,5053928247
2015,2,4,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6679619.66,1648738383,187522.8,16805168.32,3183631.66,754442269.6
2015,2,4,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,3132671.84,10203725.62,3466,2427002.67,1309.5,91090.62
2015,2,4,20,MISCELLANEOUS MANUFACTURED ARTICLES,64020141.37,1360720020,6045736.79,91340613.51,18493822.64,390091674.4
2015,2,4,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",354125.08,115241913.6,1298991,30612165.33,1501974.54,196015147.2
2015,2,5,01,LIVE ANIMALS AND THEIR PRODUCTS,150718822.2,1377797157,19837682.95,205873870.7,9394671.681,138931702.6
2015,2,5,02,VEGETABLE PRODUCTS,832209196,2400326612,26982600.79,151822364.5,112424884.6,633534701.9
2015,2,5,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",55428416.3,206410967.7,17936438.45,78752753.45,3166882.01,19306501.56
2015,2,5,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",299414132.7,2466367014,255503368.5,1196406554,64761783.84,1279889270
2015,2,5,05,MINERAL PRODUCTS,2337898369,2190280921,6545399637,813097764.6,235506906.3,494890010.8
2015,2,5,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,871415515.5,5111943618,91254791.2,480832980.8,59353286.19,1446563215
2015,2,5,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",276870175.3,2299288977,233569532.7,1141236630,70674229.21,738324002.1
2015,2,5,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10400250.67,476173915.2,513371.17,5534411.65,2619925.9,107615929.3
2015,2,5,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",213286935.1,424786590.5,3977288.31,9036817.13,27116952.46,85391687.24
2015,2,5,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",152853627.4,649551710.7,58807611.02,239169734.3,11940333.99,106841128.3
2015,2,5,11,TEXTILES AND TEXTILE ARTICLES,157521057.7,2951215822,18633241.47,272377793.6,71647114.33,1229752816
2015,2,5,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",27482403.85,959566953.9,388863.23,4900220.15,7817696.75,221996119.5
2015,2,5,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",371636772.9,779845431.6,941530816.8,265894174.3,43537498.61,201736137.2
2015,2,5,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1253599.163,16565863725,99829.39,6628630392,306902.561,7265937691
2015,2,5,15,BASE METALS AND ARTICLES OF BASE METAL,1259541868,5739125550,523654598.3,2718053648,172295006.1,1031292695
2015,2,5,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",345108246,23306392465,28507286.04,776247112,166781429.7,13260904529
2015,2,5,17,VEHICLES OF TRANSPORT,274063400.5,8720166418,15305191.48,169427913.5,150659683.2,4891423466
2015,2,5,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",7480653.93,1760892298,262356.16,13925931.67,3502291.05,803786502.3
2015,2,5,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,129049.07,9422149.47,0,0,24714,1277411
2015,2,5,20,MISCELLANEOUS MANUFACTURED ARTICLES,84750378.8,1403641687,6731332.11,76882874.62,20562769.2,388696708.9
2015,2,5,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",418751.69,29649454.29,1234853,29903460.44,1596405.4,57805682.99
2015,2,6,01,LIVE ANIMALS AND THEIR PRODUCTS,171099667.6,1284312656,20677952.27,165453989,9093925.58,109612152
2015,2,6,02,VEGETABLE PRODUCTS,876395552.6,2457537839,25181484.37,132377172.4,107234428.9,622991434.7
2015,2,6,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",38626060.17,163050986,16890074.92,64632567.15,3241561.9,20214636.65
2015,2,6,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",378449906.6,2393192081,214552259.6,1153483918,56771930.46,1042277867
2015,2,6,05,MINERAL PRODUCTS,2689150797,2991715825,6298921803,816387633,853413044.4,1620767112
2015,2,6,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,735472230.7,5102318900,102560654.4,543710205.6,67794152.56,1467508628
2015,2,6,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",320809872.8,2288858461,181480519.9,947339151,58583238.48,643469238.7
2015,2,6,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,11905941.13,495828718.9,368162.92,4423958.27,2905081.02,125181191.1
2015,2,6,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",203738682.7,421760441.1,3511354.86,11587983.32,30202437.92,82842323.85
2015,2,6,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",152110870.2,649772992.8,63117226.8,301119640.7,8068291.72,85018916.48
2015,2,6,11,TEXTILES AND TEXTILE ARTICLES,169396130.7,3300480691,15870961.47,215558520.6,72422618.23,1369124065
2015,2,6,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",27785313.89,941356393.3,268341.98,4967255.75,8019637.38,260412323.7
2015,2,6,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",345184314.3,762043867,703410940.1,262219384.2,40339047.84,183431163.5
2015,2,6,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1315039.009,14211835412,178591.61,6734799616,517080.072,7109582458
2015,2,6,15,BASE METALS AND ARTICLES OF BASE METAL,1123148552,5316036351,543728650.1,3101383680,154086832.8,1007507113
2015,2,6,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",350708380.3,22293753669,24921766.98,637867965.8,172744232,14311034501
2015,2,6,17,VEHICLES OF TRANSPORT,229933620.5,8364246685,14181180.95,135211590.6,141630587.5,4868303735
2015,2,6,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6686166.373,1648629044,154974.39,13568747.05,3302753.82,800988165.5
2015,2,6,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,280874.49,17693238.72,0,0,5047,298283.92
2015,2,6,20,MISCELLANEOUS MANUFACTURED ARTICLES,83257073.33,1567821695,7407313.39,94181838.86,20414081.06,465467107.5
2015,2,6,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",531489.11,77850284.44,1184175.5,25264005.61,1402588.64,79542847.1
2015,3,7,01,LIVE ANIMALS AND THEIR PRODUCTS,129009563.4,1204988663,17533574.5,166325376.9,9822858.231,120394218
2015,3,7,02,VEGETABLE PRODUCTS,892619907.1,2336618713,23805586.94,135899272.9,114413956,555815791.4
2015,3,7,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",65096163.05,221413551.6,14710563.89,59417737.23,2785674.73,14127974.95
2015,3,7,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",485140587.2,2396369220,207690896.3,1174016573,63724512.35,1112866451
2015,3,7,05,MINERAL PRODUCTS,2357786005,2818234562,6148182398,885628399.8,516220830.3,1091230895
2015,3,7,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,820727887.6,4905799919,92184925.87,501651771.3,54034459.01,1343185193
2015,3,7,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",261504475.9,2265543172,121657879.4,681335246.7,56657478.55,680671522.8
2015,3,7,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10404928.32,454722022.1,626526.37,3459306.08,2768938.12,114531097.6
2015,3,7,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",210426644.9,451582816.8,2734723.12,9886141.9,29905330.79,88240135.38
2015,3,7,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",150609058.6,817499376,63006575.53,377650489.1,10085086.66,108012290.6
2015,3,7,11,TEXTILES AND TEXTILE ARTICLES,144983684.5,3013396655,16230478.72,274801453.4,69056376.04,1334279569
2015,3,7,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",21293062.67,855899420.6,283394.53,3449670.65,8653460.69,287635226.8
2015,3,7,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",314078289.4,715731584.8,639914819.3,252856871.5,35896058.76,166454509.7
2015,3,7,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",876779.1548,13507999543,67337.83,6609215412,378403.904,5864456604
2015,3,7,15,BASE METALS AND ARTICLES OF BASE METAL,1282515869,5672010385,478615240.7,2514304668,117369922.4,1169523992
2015,3,7,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",332815589.3,23277765387,28420954.55,561925469.4,142674872.1,12896450930
2015,3,7,17,VEHICLES OF TRANSPORT,205878056,9308240944,35006706.04,651648035.1,124958320.9,4311750055
2015,3,7,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6276742.886,1606669602,248578,22196329.5,2709695.76,649020158.2
2015,3,7,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,391315.5,26746453.05,1003,12286,1191,39245
2015,3,7,20,MISCELLANEOUS MANUFACTURED ARTICLES,79936271.03,1473881173,5996132.09,68389513.19,19590200.81,378838088.7
2015,3,7,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",373246.09,49958575.19,721068.5,16354888.41,994306.46,63443009.69
2015,3,8,01,LIVE ANIMALS AND THEIR PRODUCTS,199576185.7,1214071313,17594505.1,181687157.6,10366527.28,133692869
2015,3,8,02,VEGETABLE PRODUCTS,992703467,2490268481,16102680.86,107822693.1,119414471.8,678982738.4
2015,3,8,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",51962961.82,193696296.9,24343833,91937393.57,3821765.32,17434919.92
2015,3,8,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",370341371.2,2454093711,206272207.3,1199506411,78355945.91,1189978369
2015,3,8,05,MINERAL PRODUCTS,3167498529,3324805118,6499935964,970576361,874496255.4,1956411115
2015,3,8,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,936162512.2,5450564351,101020766.5,542389035.7,61151073.32,1481733470
2015,3,8,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",265946733.6,2252986147,128044429.6,685885249.5,63826051.92,746887411.8
2015,3,8,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,10445170.58,473137051.6,303716.6,2378964.3,3732557.29,124060041.8
2015,3,8,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",208054925.2,447746644.3,3662748.82,14445498.76,20599101.35,56716430.89
2015,3,8,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",154547768.6,700547929.7,61244667.17,458967437.1,16267986.72,111579129
2015,3,8,11,TEXTILES AND TEXTILE ARTICLES,169000407.4,3523139596,17446790.51,236814750.5,89105191.68,1687181492
2015,3,8,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",23431371.72,877618975.6,298834.41,3987309.228,9670379.4,321541233.9
2015,3,8,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",313628483.7,747578413.8,651188569.3,246345355,46330714.79,208352325.2
2015,3,8,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1193053.863,16298828793,144173.9511,8709612033,388672.825,6114820349
2015,3,8,15,BASE METALS AND ARTICLES OF BASE METAL,1429825926,6284910179,633498628,3380524929,143443507,1097951553
2015,3,8,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",357517639,22196884809,30538460.08,736432849.1,166799796.9,13872581997
2015,3,8,17,VEHICLES OF TRANSPORT,254171001.2,11397734584,18168755.96,366324236,135109059.8,4178427808
2015,3,8,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6780926.481,1723411979,137453.63,14579427.28,2888003.39,830826370.8
2015,3,8,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,71866.52,5428748.76,100,14950,8725,128275.99
2015,3,8,20,MISCELLANEOUS MANUFACTURED ARTICLES,85069146.36,1587387628,6767116.52,65186800.66,22040729.98,401303839.6
2015,3,8,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",741190.75,55274363.57,686192.25,11520897.1,1028136.39,42528622.92
2015,3,9,01,LIVE ANIMALS AND THEIR PRODUCTS,140780077.8,1250769725,17517863.47,164575175.5,10412754.02,118225018.9
2015,3,9,02,VEGETABLE PRODUCTS,918318113.3,2198419585,22924140.46,107184396,123444269.8,574563065.4
2015,3,9,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",52539295.72,185576958.9,19293201,67838926.57,2996024.83,16101940.32
2015,3,9,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",307271446.9,2156227024,238203745.5,1189408795,72820793.45,980766197.7
2015,3,9,05,MINERAL PRODUCTS,2279536775,2451387336,7540815184,898940567.7,582288241.3,1092613813
2015,3,9,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,669390229.3,4754996073,178979884.5,522534870,51937814.73,1350956933
2015,3,9,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",247207078.8,2112745170,145118585.8,748553973.3,58689734.16,696142518.8
2015,3,9,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,8442844.249,380280419.8,357876.62,5621219.67,2437005.36,100224184.5
2015,3,9,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",191937714.8,402826787.3,2724341.36,9950545.24,21789964.65,61371920.54
2015,3,9,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",142716700.6,602742933.9,58251749.06,243415841.6,18175371.55,104731557.3
2015,3,9,11,TEXTILES AND TEXTILE ARTICLES,146505360.4,3188929028,18433123.4,212947321.3,86810735.64,1508461693
2015,3,9,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",20060099.54,736453884.9,313406.44,4736224.23,9393179.6,298725684.4
2015,3,9,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",281450071.3,665379278.7,582572713.3,224060250.2,37040163.67,167372619.6
2015,3,9,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1075514.148,12492834421,178848.54,5789183163,244128.913,6127741694
2015,3,9,15,BASE METALS AND ARTICLES OF BASE METAL,1092519465,4986733986,512456184.5,2517661577,335746012.5,929443904.4
2015,3,9,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",326218397.5,20826291084,24104500.54,537519508.4,143555103.6,12267033709
2015,3,9,17,VEHICLES OF TRANSPORT,222651011.4,9698579257,22825149.63,239856428.5,120328764.4,3821598605
2015,3,9,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",5606958.06,1593435615,222574.81,22498446.76,2953507.58,686437422.2
2015,3,9,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,64878.12,2119333.03,226,29420,8541,850290
2015,3,9,20,MISCELLANEOUS MANUFACTURED ARTICLES,70373613.82,1409963013,7312615.5,72957871.09,22239277.83,384005551.6
2015,3,9,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",621518.38,31477105.71,549260.5,9430936.19,809994.66,39616172.21
2015,4,10,01,LIVE ANIMALS AND THEIR PRODUCTS,139291230.7,1273757478,21174212.33,224187301,8748216.238,116984487.3
2015,4,10,02,VEGETABLE PRODUCTS,1119642507,2396647973,35838984.29,145845275.8,146525200.4,704097407.8
2015,4,10,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",54391203.24,178313671.5,22776157.08,88768306.97,3386061.58,17628994.13
2015,4,10,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",390944828,2496262322,204597743.9,1309124588,71948980.25,1218922455
2015,4,10,05,MINERAL PRODUCTS,2293903701,1947962247,6729549365,826334604.1,466903102.9,873352444.7
2015,4,10,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,784430656.3,4759661701,97947325.85,550991119.8,66774822.42,1424032685
2015,4,10,07,"PLASTICS, RUBBER AND ARTICLES THEREOF",258694779.7,2095293419,177252202.6,861205094.3,61228277.68,670118075
2015,4,10,08,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,7917331.99,406661917.9,485620.07,2329538.03,2823426.08,115620817.3
2015,4,10,09,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",191749737,419465611.9,2442980.68,9163317.21,20590475.33,63446621.88
2015,4,10,10,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",151496034.2,593807289.4,65617710.27,330561661,12133427.04,98988223.66
2015,4,10,11,TEXTILES AND TEXTILE ARTICLES,134553954.1,2630582592,15962479.37,219210741.1,80530909.05,1381923350
2015,4,10,12,"FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER & HAIR",18572031.4,706897107,308480,3726313.9,8634467.16,242890949.5
2015,4,10,13,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",402590203.3,727881815,718681085.7,236185330.7,39723755.84,180098823.5
2015,4,10,14,"PEARLS, STONES, PRECIOUS METALS AND ITS ARTICLES",1376461.547,14344161526,165020.011,5858724057,255481.31,7748526656
2015,4,10,15,BASE METALS AND ARTICLES OF BASE METAL,1107564622,5163187021,620294336,2912877354,326152721.4,806382769.8
2015,4,10,16,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",317458305.9,26467581658,24199169.55,582586692.8,146950085.1,14174341583
2015,4,10,17,VEHICLES OF TRANSPORT,257900938.7,10082448039,22151696.64,139735952.6,128049129.9,4012938263
2015,4,10,18,"PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS & PARTS",6695105.55,1970235964,132440.9,16343209.74,3313751.5,768766706.2
2015,4,10,19,ARMS AND AMMUNITION; PARTS & ACCESSORIES,97101.49,8908104.07,0,0,5619.4,232811.63
2015,4,10,20,MISCELLANEOUS MANUFACTURED ARTICLES,77076583.23,1392163843,7639240.98,69709098.55,26157115.44,442632862
2015,4,10,21,"PIECES AND ANTIQUES 'WORKS OF ART, COLLECTORS",520118.46,34629938.97,624360.68,27156281.23,764943.91,32799569.29
2015,4,11,01,LIVE ANIMALS AND THEIR PRODUCTS,141165106.1,1253020338,19937168.49,200637861.9,11962718.55,120659606.7
2015,4,11,02,VEGETABLE PRODUCTS,1156790873,2495470200,32484642.03,132864411.9,157297256.4,697490110.6
2015,4,11,03,"ANIMAL OR VEGETABLE FATS, OILS AND WAXES",55132255.27,180169379.4,21095548.05,81246147.58,2704343.13,11156746.97
2015,4,11,04,"FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",561090193.3,2632273127,188119974.5,1187770516,63713258.41,1202091013
2015,4,11,05,MINERAL PRODUCTS,3291108260,3967159512,7062251157,867953124.5,484148589.4,837363698.8
2015,4,11,06,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,591729051,4996914763,99018351.45,697278195.6,64586312.51,1589305949
